ïagno;rbd;dgv_rbd;nom_rbd;let_rbd;num_rbd;cod_com_rbd;nom_com_rbd;cod_depe;rural_rbd;ens_01;ens_02;ens_03;ens_04;ens_05;ens_06;ens_07;ens_08;ens_09
2004;4698;1;SAN PEDRO NOLASCO;0;0;8101;CONCEPCION;4;0;10;110;310;;;;;;
2004;4700;7;LICEO INDUSTRIAL DE LA CONST. HERNAN VAL;B;24;8110;TALCAHUANO;5;0;510;;;;;;;;
2004;4702;3;ALMIRANTE PEDRO ESPINA RITCHE;A;21;8110;TALCAHUANO;2;0;310;360;361;;;;;;
2004;4703;1;LICEO JUAN ANTONIO RIOS;A;23;8110;TALCAHUANO;2;0;510;560;;;;;;;
2004;4705;8;COLEGIO CLAUDIO MATTE PEREZ;A;27;8110;TALCAHUANO;2;0;10;110;310;;;;;;
2004;4706;6;LICEO PEDRO DEL RIO ZANARTU;A;87;8110;TALCAHUANO;2;0;310;;;;;;;;
2004;4707;4;LICEO COMERCIAL DE TALCAHUANO;B;22;8110;TALCAHUANO;2;0;410;;;;;;;;
2004;4708;2;LICEO LAS SALINAS;B;26;8110;TALCAHUANO;2;0;310;;;;;;;;
2004;4709;0;LICEO TECNICO;C;25;8110;TALCAHUANO;2;0;510;610;;;;;;;
2004;4710;4;ARENAL;D;457;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4711;2;ARTURO PRAT CHACON;D;460;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4712;0;SANTA LEONOR;D;461;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4713;9;THOMAS JEFFERSON;D;465;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4714;7;HELEN KELLER ADAMS;D;466;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4715;5;SIMON BOLIVAR;D;467;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4716;3;MANUEL ROJAS;D;469;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4717;1;LUCILA GODOY ALCAYAGA;D;471;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4719;8;REPUBLICA DEL PERU;D;474;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4720;1;;D;475;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4722;8;BLANCA ESTELA PRAT CARVAJAL;D;477;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4723;6;MEXICO ESTADO DE GUERRERO;D;482;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4724;4;LA DAMA BLANCA;D;483;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4725;2;COLEGIO VILLA INDEPENDENCIA;D;484;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4726;0;LAS HIGUERAS;D;505;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4727;9;COLEGIO HUACHIPATO;D;506;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4728;7;LOS CONDORES;D;508;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4729;5;PERLA DEL BIO BIO;E;470;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4730;9;;E;476;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4731;7;CRISTOBAL COLON;E;478;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4732;5;CRUZ DEL SUR;E;485;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4733;3;ESCUELA ANITA SERRANO SEPULVEDA;E;486;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4734;1;LIBERTAD;E;492;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4736;8;CORNETA CABRALES;E;497;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4737;6;VILLA ACERO;E;504;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4740;6;C.I.E.A.HUALPENCILLO;F;468;8110;TALCAHUANO;2;0;160;360;361;;;;;;
2004;4741;4;ESCUELA ESPECIAL;F;481;8110;TALCAHUANO;2;0;212;;;;;;;;
2004;4742;2;REMODELACION SIMONS;F;487;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4744;9;CERRO CORNOU;F;490;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4746;5;BUENA VISTA;F;493;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4747;3;HUERTOS FAMILIARES;F;500;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4748;1;ESCUELA   F 502;F;502;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4750;3;ESCUELA BASICA MANUEL MONTT;F;509;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4751;1;ESCUELA ESPECIAL;F;511;8110;TALCAHUANO;2;0;212;;;;;;;;
2004;4753;8;PENINSULA DE TUMBES;F;495;8110;TALCAHUANO;2;1;10;110;;;;;;;
2004;4754;6;CERRO SAN FRANCISCO;F;510;8110;TALCAHUANO;2;0;10;110;;;;;;;
2004;4756;2;CHOME;G;462;8110;TALCAHUANO;2;1;110;;;;;;;;
2004;4757;0;CALETA LENGA;G;472;8110;TALCAHUANO;2;1;110;;;;;;;;
2004;4758;9;CARMELA CARVAJAL DE PRAT;G;498;8110;TALCAHUANO;3;1;110;;;;;;;;
2004;4760;0;BERNARDO O'HIGGINS;0;0;8110;TALCAHUANO;3;0;10;110;;;;;;;
2004;4762;7;LICEO LA ASUNCION;0;0;8110;TALCAHUANO;3;0;10;110;310;;;;;;
2004;4767;8;MANUEL RODRIGUEZ;0;0;8110;TALCAHUANO;3;0;10;110;;;;;;;
2004;4768;6;CENTRO INTEGRAL LOS AROMOS;0;6;8110;TALCAHUANO;3;0;212;;;;;;;;
2004;4772;4;ADVENTISTA HUALPENCILLO;0;0;8110;TALCAHUANO;3;0;10;110;;;;;;;
2004;4773;2;GABRIELA MISTRAL;0;51;8110;TALCAHUANO;3;0;10;110;;;;;;;
2004;4774;0;ENRIQUE MOLINA GARMENDIA;0;35;8110;TALCAHUANO;3;0;10;110;;;;;;;
2004;4776;7;LOS ARAUCANOS;0;0;8110;TALCAHUANO;3;0;110;;;;;;;;
2004;4777;5;ESMERALDA;0;49;8110;TALCAHUANO;3;0;10;110;;;;;;;
2004;4778;3;TALCAHUANO;0;0;8110;TALCAHUANO;3;0;10;110;310;;;;;;
2004;4779;1;ADVENTISTA;0;19;8110;TALCAHUANO;3;0;10;110;;;;;;;
2004;4781;3;ELIEZER;0;0;8110;TALCAHUANO;3;0;110;;;;;;;;
2004;4782;1;CENTRO DE EDUCACION EVANGELICO DE HUALPE;0;31;8110;TALCAHUANO;3;0;10;110;;;;;;;
2004;4784;8;PUERTO MONTT;0;34;8110;TALCAHUANO;3;0;110;;;;;;;;
2004;4785;6;STA BERNARDITA;0;36;8110;TALCAHUANO;3;0;10;110;310;;;;;;
2004;4786;4;SANTA TERESITA;0;37;8110;TALCAHUANO;3;0;10;110;;;;;;;
2004;4787;2;MIRAMAR;0;39;8110;TALCAHUANO;3;0;10;110;;;;;;;
2004;4788;0;SAN JUAN EVANGELISTA;0;45;8110;TALCAHUANO;3;0;10;110;;;;;;;
2004;4790;2;GARDEN PLAY;0;50;8110;TALCAHUANO;3;0;10;110;;;;;;;
2004;4791;0;DIEGO PORTALES;0;0;8110;TALCAHUANO;3;0;10;110;;;;;;;
2004;4792;9;SANTA CECILIA;0;7;8110;TALCAHUANO;3;0;110;;;;;;;;
2004;4796;1;ARTURO PRAT CHACON;0;44;8110;TALCAHUANO;4;0;10;110;310;;;;;;
2004;4798;8;SAGRADOS CORAZONES;0;0;8110;TALCAHUANO;4;0;10;110;310;;;;;;
2004;4803;8;MARTA STOWHAS KARGUS;F;579;8107;PENCO;2;0;212;;;;;;;;
2004;4805;4;LICEO PENCOPOLITANO;B;40;8107;PENCO;2;0;160;310;360;810;;;;;
2004;4806;2;REPUBLICA DE ITALIA;D;581;8107;PENCO;2;0;10;110;;;;;;;
2004;4807;0;ISLA DE PASCUA;D;598;8107;PENCO;2;0;10;110;;;;;;;
2004;4808;9;PENCO;E;587;8107;PENCO;2;0;10;110;;;;;;;
2004;4809;7;EDUARDO CAMBELL SAAVEDRA;E;592;8107;PENCO;2;0;10;110;;;;;;;
2004;4810;0;ALMIRANTE JORGE MONTT ALVAREZ;E;595;8107;PENCO;2;0;10;110;;;;;;;
2004;4811;9;ALMIRANTE PATRICIO LYNCH;E;596;8107;PENCO;2;0;10;110;;;;;;;
2004;4812;7;LA GREDA;F;582;8107;PENCO;2;1;10;110;;;;;;;
2004;4813;5;VIPLA;F;584;8107;PENCO;2;0;10;110;;;;;;;
2004;4814;3;ETHEL HENCK DE GRANT;F;599;8107;PENCO;2;1;10;110;;;;;;;
2004;4817;8;PRIMER AGUA ABAJO;G;586;8107;PENCO;2;1;110;;;;;;;;
2004;4818;6;FUNNY SCHOOL;0;0;8107;PENCO;3;0;10;110;;;;;;;
2004;4819;4;AITUE;0;0;8107;PENCO;3;0;10;110;;;;;;;
2004;4820;8;QUEEN ELIZABETH SCHOOL;0;75;8107;PENCO;3;0;10;110;;;;;;;
2004;4822;4;EL REFUGIO;0;0;8107;PENCO;3;0;10;110;;;;;;;
2004;4824;0;LICEO INDUSTRIAL DE TOME;B;19;8111;TOME;5;0;510;;;;;;;;
2004;4825;9;LICEO COMERCIAL DE TOME;C;20;8111;TOME;2;0;410;610;;;;;;;
2004;4827;5;ESCUELA ESPECIAL TOME;F;451;8111;TOME;2;0;212;;;;;;;;
2004;4829;1;LICEO VICENTE ALBERTO PALACIOS VALDES;A;18;8111;TOME;2;0;310;;;;;;;;
2004;4830;5;REPUBLICA DE ECUADOR;D;417;8111;TOME;2;0;10;110;160;360;361;;;;
2004;4831;3;BELLAVISTA;E;420;8111;TOME;2;0;10;110;;;;;;;
2004;4832;1;IGNACIO SERRANO MONTANER;E;421;8111;TOME;2;0;10;110;;;;;;;
2004;4834;8;DICHATO;E;427;8111;TOME;2;0;10;110;;;;;;;
2004;4835;6;ARTURO PRAT;E;438;8111;TOME;2;0;10;110;;;;;;;
2004;4836;4;REPUBLICA DE PANAMA;E;440;8111;TOME;2;0;10;110;;;;;;;
2004;4837;2;RAFAEL;F;422;8111;TOME;2;1;10;110;;;;;;;
2004;4838;0;CARLOS MAHNS CHOUPAY;F;424;8111;TOME;2;0;10;110;;;;;;;
2004;4839;9;COCHOLGUE;F;426;8111;TOME;2;1;10;110;;;;;;;
2004;4840;2;CALIFORNIA;F;429;8111;TOME;2;0;10;110;;;;;;;
2004;4841;0;CERRO ESTANQUE;F;439;8111;TOME;2;0;10;110;;;;;;;
2004;4842;9;MARIANO EGANA;F;448;8111;TOME;2;0;10;110;;;;;;;
2004;4843;7;LISA ENRIQUETA PETER TEUBNER;F;452;8111;TOME;2;0;10;110;;;;;;;
2004;4844;5;MENQUE;E;431;8111;TOME;2;1;10;110;;;;;;;
2004;4845;3;PUNTA DE PARRA;F;447;8111;TOME;2;1;10;110;;;;;;;
2004;4846;1;SN PEDRO DE RINCO;G;428;8111;TOME;2;1;110;;;;;;;;
2004;4848;8;SAN CARLITOS;G;430;8111;TOME;2;1;10;110;;;;;;;
2004;4849;6;PISSIS;G;432;8111;TOME;2;1;110;;;;;;;;
2004;4851;8;BURCA;G;433;8111;TOME;2;1;110;;;;;;;;
2004;4852;6;CALETA DEL MEDIO;G;434;8111;TOME;2;1;10;110;;;;;;;
2004;4854;2;SAN FRANCISCO;G;436;8111;TOME;2;1;110;;;;;;;;
2004;4855;0;MILLAHUE;G;437;8111;TOME;2;1;110;;;;;;;;
2004;4856;9;LOS QUILLAYES;G;441;8111;TOME;2;1;110;;;;;;;;
2004;4857;7;SANTA RITA;G;442;8111;TOME;2;1;110;;;;;;;;
2004;4858;5;CORONEY;G;444;8111;TOME;2;1;110;;;;;;;;
2004;4859;3;CHUPALLAR;G;446;8111;TOME;2;1;110;;;;;;;;
2004;4860;7;VEGAS DE COLIUMO;G;449;8111;TOME;2;1;10;110;;;;;;;
2004;4861;5;SAN ANTONIO;G;450;8111;TOME;2;1;110;;;;;;;;
2004;4865;8;MARGARITA NASEAU;0;16;8111;TOME;3;0;10;110;;;;;;;
2004;4866;6;DRGUILLERMO VELASCO BARROS;0;11;8111;TOME;3;0;10;110;;;;;;;
2004;4867;4;RAFAEL AMPUERO VILLAROEL;0;0;8111;TOME;3;1;10;110;;;;;;;
2004;4868;2;PADRE LUIS AMIGO;0;0;8101;CONCEPCION;3;0;110;;;;;;;;
2004;4869;0;FLORIDA;F;634;8104;FLORIDA;2;0;10;110;;;;;;;
2004;4870;4;LUIS ALAVA;C;83;8104;FLORIDA;2;0;110;310;410;;;;;;
2004;4871;2;COPIULEMU;F;626;8104;FLORIDA;2;1;110;;;;;;;;
2004;4873;9;RAHUIL;G;443;8104;FLORIDA;2;1;10;110;;;;;;;
2004;4874;7;GRANERILLOS;G;455;8104;FLORIDA;2;1;110;;;;;;;;
2004;4875;5;CANCHA DE LOS MONTEROS;G;622;8104;FLORIDA;2;1;110;;;;;;;;
2004;4876;3;LA PAZ;G;623;8104;FLORIDA;2;1;110;;;;;;;;
2004;4877;1;PONEN;G;624;8104;FLORIDA;2;1;110;;;;;;;;
2004;4879;8;PUENTE 7;G;625;8104;FLORIDA;2;1;10;110;160;;;;;;
2004;4880;1;PAREDONES;G;627;8104;FLORIDA;2;1;110;;;;;;;;
2004;4882;8;QUEBRADA DE ULLOA;G;628;8104;FLORIDA;2;1;110;;;;;;;;
2004;4883;6;EL QUILLAY;G;629;8104;FLORIDA;2;1;110;;;;;;;;
2004;4886;0;SAN SEBASTIAN DE MANCO;G;633;8104;FLORIDA;2;1;110;;;;;;;;
2004;4887;9;CRUCERO DE HUARO;G;635;8104;FLORIDA;2;1;110;;;;;;;;
2004;4888;7;QUEBRADA DE RIFFO;G;636;8104;FLORIDA;2;1;110;;;;;;;;
2004;4889;5;PENINHUEQUE;G;637;8104;FLORIDA;2;1;110;;;;;;;;
2004;4890;9;VILLAMAVIDA;G;639;8104;FLORIDA;2;1;110;361;;;;;;;
2004;4891;7;ROA;G;640;8104;FLORIDA;2;1;110;;;;;;;;
2004;4892;5;JUAN CHICO;G;641;8104;FLORIDA;2;1;110;;;;;;;;
2004;4893;3;SAN ANTONIO DE CUDA;G;642;8104;FLORIDA;2;1;110;;;;;;;;
2004;4894;1;PARVULARIO RURAL MANDERSCHEID;0;0;8104;FLORIDA;3;1;10;;;;;;;;
2004;4896;8;UNICORNIO;0;0;8104;FLORIDA;3;1;110;;;;;;;;
2004;4897;6;LICEO SAN BAUTISTA DE HUALQUI;C;41;8105;HUALQUI;2;0;110;310;361;410;;;;;
2004;4898;4;MANUEL AMATT Y JUNIETT;D;600;8105;HUALQUI;2;0;10;110;;;;;;;
2004;4899;2;ESCUELA HOGAR LAS TOTORITAS;E;610;8105;HUALQUI;2;1;110;;;;;;;;
2004;4901;8;EL MAITEN;F;603;8105;HUALQUI;2;1;110;160;;;;;;;
2004;4902;6;CARLOS FERNANDEZ CASTILLO;F;605;8105;HUALQUI;2;1;10;110;;;;;;;
2004;4903;4;SANTA FILOMENA DE PICHACO;G;601;8105;HUALQUI;2;1;110;;;;;;;;
2004;4904;2;RANGUEL;G;602;8105;HUALQUI;2;1;110;;;;;;;;
2004;4905;0;QUINQUIBUENO;G;604;8105;HUALQUI;2;1;110;;;;;;;;
2004;4906;9;SAN JOSE LA PALMA;G;606;8105;HUALQUI;2;1;110;;;;;;;;
2004;4907;7;GOMERO;G;607;8105;HUALQUI;2;1;110;;;;;;;;
2004;4908;5;ALEJANDRO VARELA STA. MARIA;G;608;8105;HUALQUI;2;1;10;110;160;;;;;;
2004;4909;3;UNIHUE;G;609;8105;HUALQUI;2;1;110;160;;;;;;;
2004;4910;7;GUILLERMO BARBERI MASSA;G;611;8105;HUALQUI;2;1;110;;;;;;;;
2004;4911;5;CHILLANCITO;G;612;8105;HUALQUI;2;1;110;;;;;;;;
2004;4912;3;MAQUEUTO;G;613;8105;HUALQUI;2;1;110;;;;;;;;
2004;4913;1;BARRANCAS JUNTAS;G;614;8105;HUALQUI;2;1;110;160;;;;;;;
2004;4915;8;LA CALLE;G;615;8105;HUALQUI;2;1;110;;;;;;;;
2004;4916;6;VALLE SAN AMBROSIO;G;616;8105;HUALQUI;2;1;110;;;;;;;;
2004;4917;4;SANTA SUSANA;G;617;8105;HUALQUI;2;1;110;;;;;;;;
2004;4918;2;AGUA CORTA;G;618;8105;HUALQUI;2;1;110;;;;;;;;
2004;4920;4;SAN NICANOR;G;620;8105;HUALQUI;2;1;110;;;;;;;;
2004;4921;2;ARMANDO JOSE SANTOS IBANEZ VARGAS;G;621;8105;HUALQUI;2;1;110;;;;;;;;
2004;4922;0;ALONSO DE ERCILLA;0;0;8105;HUALQUI;3;0;10;110;;;;;;;
2004;4923;9;SANTA CRUZ;0;8;8105;HUALQUI;3;1;110;;;;;;;;
2004;4924;7;SANTO DOMINGO DE RERE;0;2;8105;HUALQUI;3;1;110;160;;;;;;;
2004;4925;5;LICEO NUEVA ZELANDIA;C;48;8109;SANTA JUANA;2;0;310;710;;;;;;;
2004;4926;3;RECAREDO VIGUERAS ARANEDA;E;724;8109;SANTA JUANA;2;0;10;110;361;;;;;;
2004;4927;1;COLICO ALTO;F;720;8109;SANTA JUANA;2;1;10;110;;;;;;;
2004;4929;8;ESPIGADO;G;707;8109;SANTA JUANA;2;1;110;;;;;;;;
2004;4930;1;LAS CACHANAS;G;708;8109;SANTA JUANA;2;1;110;;;;;;;;
2004;4932;8;PODUCO ALTO;G;709;8109;SANTA JUANA;2;1;110;;;;;;;;
2004;4933;6;CABRERA;G;710;8109;SANTA JUANA;2;1;110;;;;;;;;
2004;4934;4;PAPAL;G;711;8109;SANTA JUANA;2;1;110;;;;;;;;
2004;4935;2;TORRE DORADA;G;712;8109;SANTA JUANA;2;1;110;;;;;;;;
2004;4936;0;PURGATORIO;G;713;8109;SANTA JUANA;2;1;110;;;;;;;;
2004;4937;9;MALAL;G;714;8109;SANTA JUANA;2;1;110;;;;;;;;
2004;4938;7;BALSEADERO;G;715;8109;SANTA JUANA;2;1;110;;;;;;;;
2004;4939;5;CURALI;G;716;8109;SANTA JUANA;2;1;110;;;;;;;;
2004;4940;9;CURAMAVIDA;G;717;8109;SANTA JUANA;2;1;110;;;;;;;;
2004;4941;7;PODUCO BAJO;G;718;8109;SANTA JUANA;2;1;110;;;;;;;;
2004;4942;5;TANAHUILLIN;G;719;8109;SANTA JUANA;2;1;110;;;;;;;;
2004;4943;3;CHACAYAL;G;721;8109;SANTA JUANA;2;1;110;;;;;;;;
2004;4944;1;HUALLEREHUE;G;722;8109;SANTA JUANA;2;1;110;;;;;;;;
2004;4946;8;LA GENERALA;G;1171;8109;SANTA JUANA;2;1;110;;;;;;;;
2004;4947;6;CLORINDA AVELLO;0;1;8109;SANTA JUANA;3;0;10;110;;;;;;;
2004;4948;4;LICEO POLITECNICO ROSAURO SANTA RIOS;A;46;8106;LOTA;2;0;510;610;;;;;;;
2004;4949;2;LICEO COMERCIAL PRESIDENTE FREI;C;47;8106;LOTA;2;0;410;;;;;;;;
2004;4950;6;ESCUELA ESPECIAL LUIS COUSINO SQUELLA;F;698;8106;LOTA;2;0;212;;;;;;;;
2004;4951;4;CARLOS COUSINO GOYENECHEA;A;45;8106;LOTA;2;0;310;510;;;;;;;
2004;4952;2;BALDOMERO LILLO;D;684;8106;LOTA;2;0;10;110;;;;;;;
2004;4953;0;ISIDORA GOYENECHEA GALLO;D;694;8106;LOTA;2;0;10;110;;;;;;;
2004;4954;9;SANTA MARIA DE GUADALUPE;E;683;8106;LOTA;2;0;10;110;;;;;;;
2004;4955;7;KONRAD ADENAUER;E;686;8106;LOTA;2;0;10;110;;;;;;;
2004;4956;5;BELLO HORIZONTE;E;693;8106;LOTA;2;0;10;110;;;;;;;
2004;4958;1;THOMPSON MATTHEWS;E;701;8106;LOTA;2;0;10;110;;;;;;;
2004;4960;3;ANGEL DE PEREDO;E;703;8106;LOTA;2;0;10;110;;;;;;;
2004;4961;1;COLCURA;F;687;8106;LOTA;2;0;10;110;;;;;;;
2004;4965;4;CENTRO INT.DE AD. REPUBLICA DE MEXICO;F;696;8106;LOTA;2;0;160;360;361;;;;;;
2004;4966;2;VALLE DE LOUTA;F;697;8106;LOTA;2;0;10;110;;;;;;;
2004;4967;0;CENTENARIO;F;700;8106;LOTA;2;0;10;110;;;;;;;
2004;4968;9;CARABINERO ISAIAS GUEVARA SOTO;G;692;8106;LOTA;2;0;10;110;;;;;;;
2004;4969;7;SANTA DORIS;0;35;8106;LOTA;3;0;10;110;310;;;;;;
2004;4970;0;FRANCISCO DE CROZE;0;0;8106;LOTA;3;0;10;110;;;;;;;
2004;4971;9;SANTA TERESA;0;38;8106;LOTA;3;0;10;110;;;;;;;
2004;4973;5;ARTURO COUSINO;0;7;8106;LOTA;3;0;10;110;;;;;;;
2004;4974;3;GETSETMANI;0;28;8106;LOTA;3;0;10;110;;;;;;;
2004;4975;1;LICEO INDUSTRIAL FUNDACION FSCHWAGER;B;42;8102;CORONEL;5;0;510;;;;;;;;
2004;4977;8;LICEO COMERCIAL ANDRES BELLO LOPEZ;B;43;8102;CORONEL;2;0;410;;;;;;;;
2004;4978;6;ESCUELA BASICA ADULTO ANTONIO SANCHEZ AR;F;645;8102;CORONEL;2;0;163;360;;;;;;;
2004;4979;4;ESCUELA DIFERENCIAL MARIA ESTER BREVE GO;F;647;8102;CORONEL;2;0;212;;;;;;;;
2004;4982;4;CORONEL;A;49;8102;CORONEL;2;0;110;310;360;361;;;;;
2004;4983;2;YOBILO DE CORONEL;A;82;8102;CORONEL;2;0;310;410;610;710;;;;;
2004;4984;0;ROSITA RENARD;D;648;8102;CORONEL;2;0;10;110;;;;;;;
2004;4985;9;PLAYAS NEGRAS;D;667;8102;CORONEL;2;0;10;110;;;;;;;
2004;4986;7;ROSA MEDEL AGUILERA;D;668;8102;CORONEL;2;0;10;110;;;;;;;
2004;4987;5;JAVIERA CARRERA;D;673;8102;CORONEL;2;0;10;110;;;;;;;
2004;4988;3;RAFAEL SOTOMAYOR BAEZA;D;675;8102;CORONEL;2;0;10;110;;;;;;;
2004;4989;1;VICTOR DOMINGO SILVA;D;676;8102;CORONEL;2;0;10;110;;;;;;;
2004;4990;5;"AMBROSIO OHIGGINS""";E;650;8102;CORONEL;2;0;10;110;;;;;;;
2004;4991;3;REPUBLICA DE FRANCIA;E;654;8102;CORONEL;2;0;10;110;;;;;;;
2004;4992;1;REMIGIO CASTRO AGURTO;E;677;8102;CORONEL;2;0;10;110;;;;;;;
2004;4994;8;ADELAIDA MIGUELES SOTO;E;678;8102;CORONEL;2;0;10;110;;;;;;;
2004;4995;6;OCTAVIO SALINAS CARIAGA;E;681;8102;CORONEL;2;0;10;110;;;;;;;
2004;4996;4;VISTA HERMOSA;F;651;8102;CORONEL;2;0;10;110;;;;;;;
2004;4997;2;MERQUIN;F;652;8102;CORONEL;2;0;10;110;;;;;;;
2004;4998;0;ROSA YANEZ RODRIGUEZ;F;670;8102;CORONEL;2;0;10;110;;;;;;;
2004;4999;9;RAMON FREIRE SERRANO;F;674;8102;CORONEL;2;0;10;110;;;;;;;
2004;5001;6;ARTURO HUGHES CERNA;F;690;8102;CORONEL;2;0;10;110;;;;;;;
2004;5002;4;JUAN JOSE LATORRE BENAVENTE;F;665;8102;CORONEL;2;1;110;;;;;;;;
2004;5003;2;FRANCISCO COLOANE;F;680;8102;CORONEL;2;1;10;110;;;;;;;
2004;5005;9;ESCUADRON;G;666;8102;CORONEL;2;1;10;110;;;;;;;
2004;5006;7;PATAHUAL;G;691;8102;CORONEL;2;1;110;;;;;;;;
2004;5009;1;GABRIELA MISTRAL;0;0;8102;CORONEL;3;0;10;110;;;;;;;
2004;5010;5;METODISTA;0;23;8102;CORONEL;3;0;10;110;;;;;;;
2004;5012;1;SAN PEDRO;0;0;8102;CORONEL;3;0;10;110;;;;;;;
2004;5015;6;SAN MARCOS;0;0;8102;CORONEL;3;0;10;110;160;361;;;;;
2004;5016;4;IGNACIO CARRERA PINTO;0;0;8102;CORONEL;3;0;10;110;;;;;;;
2004;5019;9;GENARO RIOS CAMPOS;0;37;8102;CORONEL;3;0;10;110;;;;;;;
2004;5020;2;ANIBAL ESQUIVEL TAPIA;0;0;8102;CORONEL;3;0;110;;;;;;;;
2004;5021;0;LICEO POLITECNICO DR. RIGOBERTO IGLESIAS;B;54;8201;LEBU;2;0;410;510;610;710;810;;;;
2004;5022;9;ESCUELA ESPECIAL JUAN SANDOVAL CARRASCO;F;793;8201;LEBU;2;0;212;;;;;;;;
2004;5023;7;PROFESOR ALAMIRO GALLEGOS MUNOZ;G;794;8201;LEBU;2;0;163;;;;;;;;
2004;5024;5;LICEO ISIDORA RAMOS DE GAJARDO;B;52;8201;LEBU;2;0;10;110;310;361;;;;;
2004;5025;3;PROF. REBECA CASTRO ARANEDA;D;777;8201;LEBU;2;0;10;110;160;;;;;;
2004;5026;1;FRESIA GRACIELA MULLER RUIZ;E;1198;8201;LEBU;2;0;10;110;;;;;;;
2004;5028;8;BOCA LEBU;F;782;8201;LEBU;2;0;10;110;;;;;;;
2004;5029;6;DOMINGO FAUSTINO SARMIENTO;F;785;8201;LEBU;2;0;10;110;;;;;;;
2004;5031;8;DR. GUILLERMO ARNOLDO EBENSPEGERRITCHER;F;788;8201;LEBU;2;0;10;110;;;;;;;
2004;5032;6;JOSE JOAQUIN PEREZ;F;789;8201;LEBU;2;0;10;110;;;;;;;
2004;5033;4;ARTURO EBENSPERGER RICHTER;F;790;8201;LEBU;2;0;10;110;160;212;216;;;;
2004;5034;2;LA FORTUNA;F;792;8201;LEBU;2;0;10;110;;;;;;;
2004;5035;0;ARMANDO ARANCIBIA OLIVOS;G;501;8201;LEBU;2;1;10;110;;;;;;;
2004;5036;9;RUCA RAQUI;G;778;8201;LEBU;2;1;110;;;;;;;;
2004;5038;5;PEHUEN;G;780;8201;LEBU;2;1;10;110;;;;;;;
2004;5039;3;GUILLERMO RODRIGUEZ RIOBO;G;781;8201;LEBU;2;1;10;110;;;;;;;
2004;5040;7;VILLARRICA;G;783;8201;LEBU;2;1;110;;;;;;;;
2004;5042;3;YENECO;G;786;8201;LEBU;2;1;110;;;;;;;;
2004;5043;1;EDUARDO BARRIOS HUDTWALCKER;G;787;8201;LEBU;2;1;110;;;;;;;;
2004;5045;8;CURICO;G;791;8201;LEBU;2;1;110;;;;;;;;
2004;5046;6;CERRO LA CRUZ;0;19;8201;LEBU;3;1;10;110;;;;;;;
2004;5047;4;LIBERTADOR GENERAL;F;725;8202;ARAUCO;2;0;160;361;;;;;;;
2004;5048;2;LICEO SAN FELIPE DE ARAUCO;A;50;8202;ARAUCO;2;0;310;361;710;;;;;;
2004;5049;0;VICENTE MILLAN IRIARTE;E;726;8202;ARAUCO;2;0;10;110;160;211;212;213;;;
2004;5050;4;MARE NOSTRUM;E;727;8202;ARAUCO;2;0;10;110;;;;;;;
2004;5051;2;POLITECNICO CARAMPANGUE;F;728;8202;ARAUCO;2;0;10;110;410;510;;;;;
2004;5052;0;LOS PINOS;F;736;8202;ARAUCO;2;1;10;110;;;;;;;
2004;5053;9;JORGE IVAN VALENZUELA ZUNIGA;F;735;8202;ARAUCO;2;1;10;110;;;;;;;
2004;5054;7;SAN PEDRO DE LARAQUETE;F;743;8202;ARAUCO;2;1;10;110;361;;;;;;
2004;5055;5;VALLE DE RAMADILLAS;F;746;8202;ARAUCO;2;1;10;110;;;;;;;
2004;5056;3;CARLOS SAEZ SAEZ;F;748;8202;ARAUCO;2;1;10;110;;;;;;;
2004;5057;1;FILIDOR GAETE MONSALVEZ;F;751;8202;ARAUCO;2;1;110;310;;;;;;;
